players_PK,PLAYER_NAME,TEAM_ID,PLAYER_ID,SEASON
16106127422015842019,Courtney Lee,1610612742,201584,2019
161061274725442019,LeBron James,1610612747,2544,2019
16106127472030762019,Anthony Davis,1610612747,203076,2019
16106127472015802019,JaVale McGee,1610612747,201580,2019
16106127472019802019,Danny Green,1610612747,201980,2019
16106127472034842019,Kentavious Caldwell-Pope,1610612747,203484,2019
161061274716283982019,Kyle Kuzma,1610612747,1628398,2019
161061274716279362019,Alex Caruso,1610612747,1627936,2019
16106127472007652019,Rajon Rondo,1610612747,200765,2019
16106127472035842019,Troy Daniels,1610612747,203584,2019
161061274727302019,Dwight Howard,1610612747,2730,2019
16106127472011622019,Jared Dudley,1610612747,201162,2019
161061274716261882019,Quinn Cook,1610612747,1626188,2019
16106127592019422019,DeMar DeRozan,1610612759,201942,2019
16106127592007522019,Rudy Gay,1610612759,200752,2019
161061275916277512019,Jakob Poeltl,1610612759,1627751,2019
161061275916284012019,Derrick White,1610612759,1628401,2019
161061275916278542019,Bryn Forbes,1610612759,1627854,2019
161061275916277492019,Dejounte Murray,1610612759,1627749,2019
16106127592019882019,Patty Mills,1610612759,201988,2019
161061275916261682019,Trey Lyles,1610612759,1626168,2019
161061275916292342019,Drew Eubanks,1610612759,1629234,2019
16106127592011582019,Marco Belinelli,1610612759,201158,2019
161061275916290222019,Lonnie Walker IV,1610612759,1629022,2019
16106127592019602019,DeMarre Carroll,1610612759,201960,2019
161061275916290022019,Chimezie Metu,1610612759,1629002,2019
16106127652035032019,Tony Snell,1610612765,203503,2019
16106127652019332019,Blake Griffin,1610612765,201933,2019
16106127652030832019,Andre Drummond,1610612765,203083,2019
161061276516283792019,Luke Kennard,1610612765,1628379,2019
161061276516289712019,Bruce Brown,1610612765,1628971,2019
16106127652040382019,Langston Galloway,1610612765,204038,2019
16106127652015652019,Derrick Rose,1610612765,201565,2019
16106127652026932019,Markieff Morris,1610612765,202693,2019
161061276516290042019,Svi Mykhailiuk,1610612765,1629004,2019
161061276516261742019,Christian Wood,1610612765,1626174,2019
161061276516277482019,Thon Maker,1610612765,1627748,2019
16106127652040252019,Tim Frazier,1610612765,204025,2019
161061276516296352019,Sekou Doumbouya,1610612765,1629635,2019
161061276016283902019,Terrance Ferguson,1610612760,1628390,2019
16106127602015682019,Danilo Gallinari,1610612760,201568,2019
16106127602035002019,Steven Adams,1610612760,203500,2019
161061276016289832019,Shai Gilgeous-Alexander,1610612760,1628983,2019
16106127601011082019,Chris Paul,1610612760,101108,2019
16106127602034572019,Nerlens Noel,1610612760,203457,2019
16106127602034712019,Dennis Schroder,1610612760,203471,2019
161061276016278462019,Abdel Nader,1610612760,1627846,2019
161061276016296472019,Darius Bazley,1610612760,1629647,2019
161061276016291262019,Deonte Burton,1610612760,1629126,2019
161061276016289852019,Devon Hall,1610612760,1628985,2019
16106127602034882019,Mike Muscala,1610612760,203488,2019
16106127402019502019,Jrue Holiday,1610612740,201950,2019
161061274016277422019,Brandon Ingram,1610612740,1627742,2019
